    "Content-UUID","URL","List-Option","List-Option-Definition","Unit-of-Measure","Related-Term","Related-Term-UUID","Sector","Updated-Date"
"5a5c5410-4259-4200-bfea-27ac21300e81","https://bedes.lbl.gov/node/5a5c5410-4259-4200-bfea-27ac21300e81","Median","","N/A","Interval Measure","566e40e3-c25d-4159-bf1e-eb219e386262","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"5bf10a84-1436-490e-8f1e-a474d8812d45","https://bedes.lbl.gov/node/5bf10a84-1436-490e-8f1e-a474d8812d45","Medical equipment","Equipment used specifically for the practice of medicine.","N/A","Process Load Type","55d4daf1-bb0c-4b4e-ac8a-46814701b5ff","Commercial","2019-11-26 17:07:16"
"bd8fd124-5518-4611-a9d3-b0b7d00085ba","https://bedes.lbl.gov/node/bd8fd124-5518-4611-a9d3-b0b7d00085ba","Medium","Medium shade of color, not considered dark or pale.","N/A","Color","33c6c89b-7549-4440-bee7-e54084507c0f","Commercial, Residential, Multifamily","2019-11-26 17:07:16"
"01763ca3-1d9c-47e8-9e3b-3c8bfc4ea919","https://bedes.lbl.gov/node/01763ca3-1d9c-47e8-9e3b-3c8bfc4ea919","Medium dark","Medium dark shade of color, closer to dark than medium.","N/A","Color","33c6c89b-7549-4440-bee7-e54084507c0f","Commercial, Residential, Multifamily","2019-11-26 17:07:14"
"8388d6fc-175c-4f40-9ccf-fddc705f2afd","https://bedes.lbl.gov/node/8388d6fc-175c-4f40-9ccf-fddc705f2afd","Medium rough","Medium rough surface such as concrete.","N/A","Surface Roughness","63fe4d28-ea8c-4eb4-ac6d-6b61846d6049","Commercial, Residential, Multifamily","2019-11-26 17:07:14"
"cc49beb1-b0f7-4f72-9f8e-a55fe4e2aaca","https://bedes.lbl.gov/node/cc49beb1-b0f7-4f72-9f8e-a55fe4e2aaca","Medium smooth","Medium smooth surface such as clear pine.","N/A","Surface Roughness","63fe4d28-ea8c-4eb4-ac6d-6b61846d6049","Commercial, Residential, Multifamily","2019-11-26 17:07:16"
"bff66273-28a7-40cb-860e-b7bbea62cd0c","https://bedes.lbl.gov/node/bff66273-28a7-40cb-860e-b7bbea62cd0c","Memorial Day","Memorial Day is a federal holiday observed on the last Monday of May to commemorate fallen soldiers.","N/A","Observed Holidays","a9fca749-0710-44aa-9a95-30101bcad908","Commercial","2019-11-26 17:07:14"
"49ddf937-ee6c-408e-9d85-cbd55585d7e9","https://bedes.lbl.gov/node/49ddf937-ee6c-408e-9d85-cbd55585d7e9","Memory","For purposes of this specification, memory is a part of a server external to the processor in which information is stored for immediate use by the processor.","N/A","Server Components","60011087-00e2-431c-896c-c32516ca07ba","Commercial","2019-11-26 17:07:14"
"a867572f-0e79-44fd-8c27-26fe9ef88602","https://bedes.lbl.gov/node/a867572f-0e79-44fd-8c27-26fe9ef88602","Mercury vapor","A mercury-vapor lamp is a gas discharge lamp that uses an electric arc through vaporized mercury to produce light. It is a type of high-intensity discharge (HID) gas discharge lamp.","n/a","Lamp Type","b0b0b5fb-2906-40a2-9125-b701d38ae570","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"803bfe30-f182-43fd-9c77-6c2a04272e52","https://bedes.lbl.gov/node/803bfe30-f182-43fd-9c77-6c2a04272e52","Metal","","N/A","Finish","b896fde7-0300-4803-b13d-cb8004c4fb31","Commercial, Residential, Multifamily","2019-11-26 17:07:16"
"fcf1ecd0-0fba-4717-a504-ef3d026af0d2","https://bedes.lbl.gov/node/fcf1ecd0-0fba-4717-a504-ef3d026af0d2","Metal halide","A metal-halide lamp is an electric lamp that produces light by an electric arc through a gaseous mixture of vaporized mercury and metal halides (compounds of metals with bromine or iodine). It is a type of high-intensity discharge (HID) gas discharge lamp.","n/a","Lamp Type","b0b0b5fb-2906-40a2-9125-b701d38ae570","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"2fbfa4ed-33ed-41a8-8cf3-a2eaef58f675","https://bedes.lbl.gov/node/2fbfa4ed-33ed-41a8-8cf3-a2eaef58f675","Metal panel","","N/A","Finish","b896fde7-0300-4803-b13d-cb8004c4fb31","Commercial, Residential, Multifamily","2019-11-26 17:07:14"
"fac1570a-5945-4af5-864e-af9340994370","https://bedes.lbl.gov/node/fac1570a-5945-4af5-864e-af9340994370","Metal panel standing seam","Standing seam metal panels are generally used for wall and roof finishes.","N/A","Finish","b896fde7-0300-4803-b13d-cb8004c4fb31","Commercial, Residential, Multifamily","2019-11-26 17:07:16"
"6f369ebb-eefb-4fd7-8c09-a6963e2eea9e","https://bedes.lbl.gov/node/6f369ebb-eefb-4fd7-8c09-a6963e2eea9e","Meter","Located at the meter.","n/a","Location","f1f0585d-19da-47e1-824f-6e109fb136c8","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"a0a39d40-3287-4e36-8981-a08875626d45","https://bedes.lbl.gov/node/a0a39d40-3287-4e36-8981-a08875626d45","Meter","Identifier for a meter.","n/a","Identifier Label","224f52fa-2b57-4a3e-8956-2c94bd1996be","","2019-11-26 17:19:17"
"67432883-f90d-4df4-aade-3137b46fae20","https://bedes.lbl.gov/node/67432883-f90d-4df4-aade-3137b46fae20","Meter","","N/A","Control Technology","9f25b506-119d-4216-950e-8c2530512ce9","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"7f700e68-ee46-4c41-a767-785b507592b7","https://bedes.lbl.gov/node/7f700e68-ee46-4c41-a767-785b507592b7","Mews","Commonly used street suffix or abbreviations: Mws","N/A","Street Name Post Type","0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"3e294838-a1c8-476b-b82c-4cda7621bffb","https://bedes.lbl.gov/node/3e294838-a1c8-476b-b82c-4cda7621bffb","mg","milligrams","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","","2019-11-26 17:24:58"
"f3805580-d97d-40bd-853b-93c3c3150896","https://bedes.lbl.gov/node/f3805580-d97d-40bd-853b-93c3c3150896","mg/L","milligrams per liter","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"bfc0d86a-7c38-4ad4-98ec-fb3b9b17a2b6","https://bedes.lbl.gov/node/bfc0d86a-7c38-4ad4-98ec-fb3b9b17a2b6","Mgal","million gallons","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","","2019-11-26 17:19:17"
"6518030a-4025-4487-b5ba-f0b0d994329a","https://bedes.lbl.gov/node/6518030a-4025-4487-b5ba-f0b0d994329a","Mgal/day","million gallons per day","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"1e55516a-4188-4d4e-8d2c-6586f3a38804","https://bedes.lbl.gov/node/1e55516a-4188-4d4e-8d2c-6586f3a38804","MH","Marshall Islands","N/A","State","9a8423a7-0729-4eca-b6b4-4ec39a1f4a5b","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"f8208b5f-3643-4b98-b71c-3cc61516373c","https://bedes.lbl.gov/node/f8208b5f-3643-4b98-b71c-3cc61516373c","MHz","megahertz (million hertz)","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","","2019-11-26 17:24:58"
"eb1106b3-797e-4ce1-a9a7-36fa9caf9f18","https://bedes.lbl.gov/node/eb1106b3-797e-4ce1-a9a7-36fa9caf9f18","MI","Michigan","N/A","State","9a8423a7-0729-4eca-b6b4-4ec39a1f4a5b","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"084c4b38-d118-44eb-b1aa-2eddd1a0ef2b","https://bedes.lbl.gov/node/084c4b38-d118-44eb-b1aa-2eddd1a0ef2b","mi","miles","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","","2019-11-26 17:24:58"
"c195d5c8-aca0-41f4-8ee3-ddd989c57b0a","https://bedes.lbl.gov/node/c195d5c8-aca0-41f4-8ee3-ddd989c57b0a","micro Hz","microhertz","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"009fe168-e1a4-4bfd-94fb-b8abea13fb38","https://bedes.lbl.gov/node/009fe168-e1a4-4bfd-94fb-b8abea13fb38","micro V","microvolts","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"b639d5f8-2b72-4598-8f4b-b2aafa43407c","https://bedes.lbl.gov/node/b639d5f8-2b72-4598-8f4b-b2aafa43407c","Microprocessor","A microprocessor is used to control various user-selectable product functions, including carafe pre-warming and automatic brewing start/stop timers.","N/A","Coffee Maker Components","e16e7791-8f95-4ad4-8ecb-09c8b416a693","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"f637583a-48b4-4e75-a6b1-1b2a8e711b04","https://bedes.lbl.gov/node/f637583a-48b4-4e75-a6b1-1b2a8e711b04","Microturbine","Microturbines are small electricity generators that can burn a wide variety of fuels including natural gas, sour gases (high sulfur, low Btu content), and liquid fuels such as gasoline, kerosene, and diesel fuel/distillate heating oil. Microturbines use the fuel to create high-speed rotation that turns an electrical generator to produce electricity.","N/A","Energy Generation Technology","d3107e23-f59e-452e-aaae-b7a43ff286d0","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"bad59942-2362-41ee-8001-8d5b2b7d8ab4","https://bedes.lbl.gov/node/bad59942-2362-41ee-8001-8d5b2b7d8ab4","Microwave oven","Microwave ovens cook or heat food by means of microwave energy. Some microwave ovens also have thermal elements designed for surface browning of food. Microwave ovens are sometimes available as combination ovens, which have additional heating elements or convection capability. Microwave ovens enable users to cook food in ways similar to conventional ovens. These products are offered in a broad range of sizes and configurations. Typical microwave ovens are available in countertop or over-the-range configurations.","N/A","Cooking Appliance Type","bb5860f0-501b-4091-a36c-753017935719","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"2cf5bb06-0e20-40b8-999a-45056f9a007f","https://bedes.lbl.gov/node/2cf5bb06-0e20-40b8-999a-45056f9a007f","Mid Rise","5 to 9 stories","","Height Classification","0698bc5a-c677-4937-a364-0c7f2047631f","","2019-11-26 17:24:58"
"a48df0eb-0f09-4b9b-8226-c074ea427d61","https://bedes.lbl.gov/node/a48df0eb-0f09-4b9b-8226-c074ea427d61","Middle fifth","Middle fifth, or the income between 40% and 60% of the population income distribution.","N/A","Occupant Income Range","93c2f048-f9c8-4a40-9d0b-bd301033cf15","Residential, Multifamily","2019-11-26 17:19:17"
"9f192c6b-c9be-45c8-9143-938d5376d82f","https://bedes.lbl.gov/node/9f192c6b-c9be-45c8-9143-938d5376d82f","Military community","Occupants are exclusively military personnel and associated staff.","N/A","Occupant Type","9990e638-f884-446b-9218-c5855a7e7955","Commercial, Multifamily","2019-11-26 17:07:16"
"10888cc5-4a2d-4974-9fb1-6acb5157a54f","https://bedes.lbl.gov/node/10888cc5-4a2d-4974-9fb1-6acb5157a54f","military time","military time (24-hour clock)","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","","2019-11-26 17:24:58"
"531eca40-58e3-4c54-b57f-4a2fa412eb8b","https://bedes.lbl.gov/node/531eca40-58e3-4c54-b57f-4a2fa412eb8b","Mill","Commonly used street suffix or abbreviations: Ml","N/A","Street Name Post Type","0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"70939932-07c1-4590-a663-43053e6a653b","https://bedes.lbl.gov/node/70939932-07c1-4590-a663-43053e6a653b","Mills","Commonly used street suffix or abbreviations: Mls","N/A","Street Name Post Type","0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"bd474df8-60d7-41d6-af63-a666a115f83a","https://bedes.lbl.gov/node/bd474df8-60d7-41d6-af63-a666a115f83a","min","minutes","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"a9102371-cdb8-4cc5-bc36-e3037d912818","https://bedes.lbl.gov/node/a9102371-cdb8-4cc5-bc36-e3037d912818","Min cells","","N/A","Control Strategy","8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"b05d147b-78a4-4f6b-bac5-35ba9b814245","https://bedes.lbl.gov/node/b05d147b-78a4-4f6b-bac5-35ba9b814245","Mini rack oven","A rack oven that has the ability to produce steam internally and includes an internal rotating rack where pans are manually pushed into the racks. Mini-rack ovens typically hold 5 Ð 8 full-size sheet pans.","N/A","Cooking Appliance Type","bb5860f0-501b-4091-a36c-753017935719","Commercial","2019-11-26 17:07:14"
"739f6bfd-b1eb-4b5a-8fb5-340bfbc4fb7a","https://bedes.lbl.gov/node/739f6bfd-b1eb-4b5a-8fb5-340bfbc4fb7a","Mini split","Split system connecting one indoor unit to one outdoor unit","N/A","Heating Delivery Type","449464b3-25da-4a2a-beec-e7ab69aaf9cd","Commercial, Residential, Multifamily","2019-11-26 17:07:16"
"704d2d07-8113-4dc0-acf0-4c8478fe6617","https://bedes.lbl.gov/node/704d2d07-8113-4dc0-acf0-4c8478fe6617","Mini split","","N/A","Cooling Delivery Type","cb7a9b45-2100-4c6c-9d18-97bfdbc8e477","Commercial, Residential, Multifamily","2019-11-26 17:07:14"
"cbc79305-96bb-4fdf-bfca-8eca07364ce5","https://bedes.lbl.gov/node/cbc79305-96bb-4fdf-bfca-8eca07364ce5","Minimum","","N/A","Interval Measure","566e40e3-c25d-4159-bf1e-eb219e386262","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"fda1f246-2703-4d83-a772-75c9f83efcb9","https://bedes.lbl.gov/node/fda1f246-2703-4d83-a772-75c9f83efcb9","Miscellaneous equipment","","N/A","End Use","af5347a6-34a5-4c9c-aa98-ff257a3b90e3","Commercial, Residential, Multifamily","2019-11-26 17:24:58"
"0b910c2d-c2aa-499f-b259-7cc321b51113","https://bedes.lbl.gov/node/0b910c2d-c2aa-499f-b259-7cc321b51113","Miscellaneous equipment","Plug loads","N/A","Schedule Category","53f72e97-eb3c-4a86-82b5-edbde2cb11b3","Commercial","2019-11-26 17:07:16"
"a800a43b-524f-4b7b-8b81-2d2951868fcf","https://bedes.lbl.gov/node/a800a43b-524f-4b7b-8b81-2d2951868fcf","Mission","Commonly used street suffix or abbreviations: Missn, Msn, Mssn","N/A","Street Name Post Type","0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"6e55fcb2-f4b1-4535-b0e4-1981847331ba","https://bedes.lbl.gov/node/6e55fcb2-f4b1-4535-b0e4-1981847331ba","Mixed","Mixed","n/a","Waste Material","4573bd4c-2c97-4719-a3b7-add73e73e6c1","","2019-11-26 17:24:58"
"27390234-101b-4f5d-a970-a3cd6e3c322f","https://bedes.lbl.gov/node/27390234-101b-4f5d-a970-a3cd6e3c322f","Mixed chamber","Chamber to receive the return air and mix it with outside air.","n/a","Location","f1f0585d-19da-47e1-824f-6e109fb136c8","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"5c77f119-eaa7-487d-92b7-04327a79cf2f","https://bedes.lbl.gov/node/5c77f119-eaa7-487d-92b7-04327a79cf2f","Mixed compostables","Mixed compostables","n/a","Waste Material","4573bd4c-2c97-4719-a3b7-add73e73e6c1","","2019-11-26 17:24:58"
"14f195cb-f6c6-4869-9f5b-a3f9b3a2230c","https://bedes.lbl.gov/node/14f195cb-f6c6-4869-9f5b-a3f9b3a2230c","Mixed dry","Building America or DOE zone.","N/A","Climate Zone","af2178d7-3ed1-456d-af87-3decc69dd233","Commercial, Residential, Multifamily","2019-11-26 17:07:14"
"d6cd8a8e-1713-4f7c-a169-aa63b9fb3661","https://bedes.lbl.gov/node/d6cd8a8e-1713-4f7c-a169-aa63b9fb3661","Mixed humid","Building America or DOE zone.","N/A","Climate Zone","af2178d7-3ed1-456d-af87-3decc69dd233","Commercial, Residential, Multifamily","2019-11-26 17:07:14"
"3107c018-f508-421b-8f89-99298b0771ca","https://bedes.lbl.gov/node/3107c018-f508-421b-8f89-99298b0771ca","Mixed recyclables","Mixed recyclables","n/a","Waste Material","4573bd4c-2c97-4719-a3b7-add73e73e6c1","","2019-11-26 17:24:58"
"622b9f3b-1315-4700-9c04-8d89e71b6f8a","https://bedes.lbl.gov/node/622b9f3b-1315-4700-9c04-8d89e71b6f8a","Mixed use commercial","A commercial premises includes non-manufacturing business establishments including hotels, restaurants, wholesale businesses, retail stores, warehouses, storage facilities, and health, social and educational institutions.","N/A","Occupancy Classification","c96589bd-0dfc-47a4-b040-11dba49d2ebd","Commercial, Multifamily","2019-11-26 17:07:16"
"4004d8aa-b39f-441e-894a-7685f7544873","https://bedes.lbl.gov/node/4004d8aa-b39f-441e-894a-7685f7544873","Mixed water temperature","The temperature of the mixed water container, such as the water in a pool, or the water in a thermal energy storage tank.","n/a","Setpoint Type","1ed1c00c-6525-4002-a52b-c1cf7c4fb75a","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"32421227-1155-45ab-840b-8ef4a63e8ee0","https://bedes.lbl.gov/node/32421227-1155-45ab-840b-8ef4a63e8ee0","Mlbs","million pounds","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"ce93df08-b83e-4c25-8d2e-2c1a2655ff5f","https://bedes.lbl.gov/node/ce93df08-b83e-4c25-8d2e-2c1a2655ff5f","Mlbs/hr","million British thermal units per hour","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"142f30b9-e8ce-4474-80af-1335ed774b49","https://bedes.lbl.gov/node/142f30b9-e8ce-4474-80af-1335ed774b49","MM","date with two digit month only","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","","2019-11-26 17:24:58"
"3e6d4193-52cd-447b-b69f-5d5c21449dd6","https://bedes.lbl.gov/node/3e6d4193-52cd-447b-b69f-5d5c21449dd6","MM-DD","date with month and day only","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","","2019-11-26 17:24:58"
"24dccd54-e90d-4b96-aa81-0ac5a6892bf0","https://bedes.lbl.gov/node/24dccd54-e90d-4b96-aa81-0ac5a6892bf0","MMBtu","million British thermal units","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"40c6abb1-3944-4485-9567-a2b8ff0d810f","https://bedes.lbl.gov/node/40c6abb1-3944-4485-9567-a2b8ff0d810f","MMBtu/hr","million British Thermal Unit per hour","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"68404de4-edf9-4082-a7ee-78f492180834","https://bedes.lbl.gov/node/68404de4-edf9-4082-a7ee-78f492180834","MN","Minnesota","N/A","State","9a8423a7-0729-4eca-b6b4-4ec39a1f4a5b","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"ab11cfc0-51d5-47b5-9cd3-24893901ff15","https://bedes.lbl.gov/node/ab11cfc0-51d5-47b5-9cd3-24893901ff15","MO","Missouri","N/A","State","9a8423a7-0729-4eca-b6b4-4ec39a1f4a5b","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"48ae48b6-756c-4e12-ae21-04f0004f33e6","https://bedes.lbl.gov/node/48ae48b6-756c-4e12-ae21-04f0004f33e6","Mobile","Phone number of contact's personal mobile phone.","N/A","Telephone Number Label","a36b4cb4-6b96-4127-94df-38d007bc2a99","Commercial, Residential, Multifamily","2019-11-26 17:07:16"
"32a38221-2855-4651-9949-19e0a98fd563","https://bedes.lbl.gov/node/32a38221-2855-4651-9949-19e0a98fd563","MODBUS","Modbus is a serial communications protocol for use with programmable logic controllers (PLCs)","","Control Communication Protocol","73ab9964-1cf9-46eb-a102-4e7131e52acc","","2019-11-26 17:24:58"
"c311fa65-0377-46d7-9aa5-3ed98504bf03","https://bedes.lbl.gov/node/c311fa65-0377-46d7-9aa5-3ed98504bf03","Modeled","Data value was calculated using a model","n/a","Derivation Method","bf19d06e-7803-41c6-927f-87872c0beaf4","","2019-11-26 17:19:17"
"4c0aacdf-1759-49b5-a2f8-e91268457daa","https://bedes.lbl.gov/node/4c0aacdf-1759-49b5-a2f8-e91268457daa","Moderate","","n/a","Fire Hazard Severity Zone","13d6b9ea-fbbe-485b-82b0-00239fbd55d2","Commercial, Residential, Multifamily","2019-11-26 17:24:58"
